Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,Source,FootNote,Nature,Units,[Age],[Location],[Reporting Type],[Sex]
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2007","1.79167","2007","US Bureau of Labor Statistics based on American Time Use Survey 2007","","C","PERCENT","45-54","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2007","1.29167","2007","US Bureau of Labor Statistics based on American Time Use Survey 2007","","C","PERCENT","45-54","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2007","7","2007","US Bureau of Labor Statistics based on American Time Use Survey 2007","","C","PERCENT","25-34","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2007","2.375","2007","US Bureau of Labor Statistics based on American Time Use Survey 2007","","C","PERCENT","25-34","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2007","0.58333","2007","US Bureau of Labor Statistics based on American Time Use Survey 2007","","C","PERCENT","55-64","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2007","0.75","2007","US Bureau of Labor Statistics based on American Time Use Survey 2007","","C","PERCENT","55-64","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2007","2.79167","2007","US Bureau of Labor Statistics based on American Time Use Survey 2007","","C","PERCENT","35-44","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2007","1.375","2007","US Bureau of Labor Statistics based on American Time Use Survey 2007","","C","PERCENT","15+","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2007","3","2007","US Bureau of Labor Statistics based on American Time Use Survey 2007","","C","PERCENT","15+","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2008","2.91667","2008","US Bureau of Labor Statistics based on American Time Use Survey 2008","","C","PERCENT","15+","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2008","1.5","2008","US Bureau of Labor Statistics based on American Time Use Survey 2008","","C","PERCENT","15+","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2008","1.875","2008","US Bureau of Labor Statistics based on American Time Use Survey 2008","","C","PERCENT","45-54","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2008","0.54167","2008","US Bureau of Labor Statistics based on American Time Use Survey 2008","","C","PERCENT","15-24","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2008","2.16667","2008","US Bureau of Labor Statistics based on American Time Use Survey 2008","","C","PERCENT","15-24","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2008","0.33333","2008","US Bureau of Labor Statistics based on American Time Use Survey 2008","","C","PERCENT","65+","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2008","6.33333","2008","US Bureau of Labor Statistics based on American Time Use Survey 2008","","C","PERCENT","25-34","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2008","0.375","2008","US Bureau of Labor Statistics based on American Time Use Survey 2008","","C","PERCENT","65+","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2008","3","2008","US Bureau of Labor Statistics based on American Time Use Survey 2008","","C","PERCENT","35-44","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2008","5.58333","2008","US Bureau of Labor Statistics based on American Time Use Survey 2008","","C","PERCENT","35-44","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2008","1.45833","2008","US Bureau of Labor Statistics based on American Time Use Survey 2008","","C","PERCENT","45-54","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2008","1","2008","US Bureau of Labor Statistics based on American Time Use Survey 2008","","C","PERCENT","55-64","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2008","0.625","2008","US Bureau of Labor Statistics based on American Time Use Survey 2008","","C","PERCENT","55-64","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2008","2.58333","2008","US Bureau of Labor Statistics based on American Time Use Survey 2008","","C","PERCENT","25-34","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2009","1.79167","2009","US Bureau of Labor Statistics based on American Time Use Survey 2009","","C","PERCENT","45-54","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2009","3.20833","2009","US Bureau of Labor Statistics based on American Time Use Survey 2009","","C","PERCENT","35-44","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2009","6.08333","2009","US Bureau of Labor Statistics based on American Time Use Survey 2009","","C","PERCENT","35-44","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2009","0.29167","2009","US Bureau of Labor Statistics based on American Time Use Survey 2009","","C","PERCENT","65+","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2009","0.29167","2009","US Bureau of Labor Statistics based on American Time Use Survey 2009","","C","PERCENT","65+","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2009","1.70833","2009","US Bureau of Labor Statistics based on American Time Use Survey 2009","","C","PERCENT","15-24","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2009","0.75","2009","US Bureau of Labor Statistics based on American Time Use Survey 2009","","C","PERCENT","15-24","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2009","2.70833","2009","US Bureau of Labor Statistics based on American Time Use Survey 2009","","C","PERCENT","25-34","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2009","2.91667","2009","US Bureau of Labor Statistics based on American Time Use Survey 2009","","C","PERCENT","15+","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2009","7","2009","US Bureau of Labor Statistics based on American Time Use Survey 2009","","C","PERCENT","25-34","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2009","1.54167","2009","US Bureau of Labor Statistics based on American Time Use Survey 2009","","C","PERCENT","15+","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2009","0.375","2009","US Bureau of Labor Statistics based on American Time Use Survey 2009","","C","PERCENT","55-64","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2009","0.625","2009","US Bureau of Labor Statistics based on American Time Use Survey 2009","","C","PERCENT","55-64","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2009","1.41667","2009","US Bureau of Labor Statistics based on American Time Use Survey 2009","","C","PERCENT","45-54","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2010","0.41667","2010","US Bureau of Labor Statistics based on American Time Use Survey 2010","","C","PERCENT","15-24","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2010","2.5","2010","US Bureau of Labor Statistics based on American Time Use Survey 2010","","C","PERCENT","15-24","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2010","0.29167","2010","US Bureau of Labor Statistics based on American Time Use Survey 2010","","C","PERCENT","65+","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2010","0.33333","2010","US Bureau of Labor Statistics based on American Time Use Survey 2010","","C","PERCENT","65+","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2010","5.625","2010","US Bureau of Labor Statistics based on American Time Use Survey 2010","","C","PERCENT","35-44","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2010","3.29167","2010","US Bureau of Labor Statistics based on American Time Use Survey 2010","","C","PERCENT","35-44","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2010","1.20833","2010","US Bureau of Labor Statistics based on American Time Use Survey 2010","","C","PERCENT","45-54","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2010","1.91667","2010","US Bureau of Labor Statistics based on American Time Use Survey 2010","","C","PERCENT","45-54","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2010","0.54167","2010","US Bureau of Labor Statistics based on American Time Use Survey 2010","","C","PERCENT","55-64","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2010","0.45833","2010","US Bureau of Labor Statistics based on American Time Use Survey 2010","","C","PERCENT","55-64","ALLAREA","G","MALE"
